"code","ISO3V10","Country","EPI_regions","GEO_subregion","GDPCAP07","Population07","Landarea","PopulationDensity","Landlock","No_surface_water","Desert","High_Population_Density","EPI","ENVHEALTH","ECOSYSTEM","DALY","AIR_H","WATER_H","AIR_E","WATER_E","BIODIVERSITY","FORESTRY","FISHERIES","AGRICULTURE","CLIMATE","DALY_pt","ACSAT_pt","ACSAT_pt_imp","WATSUP_pt","WATSUP_pt_imp","INDOOR_pt","PM10_pt","SO2_pt","NOX_pt","NMVOC_pt","OZONE_pt","WQI_pt","WQI_pt_imp","WQI_pt_GEMS station data","WSI_pt","WATSTR_pt","PACOV_pt","MPAEEZ_pt","AZE_pt","FORGRO_pt","FORCOV_pt","MTI_pt","EEZTD_pt","AGWAT_pt","AGSUB_pt","AGPEST_pt","GHGCAP_pt","GHGCAP_pt_imp","GHGIND_pt","CO2KWH_pt","CO2KWH_pt_imp","DALY_raw","ACSAT_raw","ACSAT_raw_imp","WATSUP_raw","WATSUP_raw_imp","INDOOR_raw","PM10_raw","OZONE_raw","WQI_raw","WQI_raw_imp","WQI_raw_GEMS station data","SO2_raw","NOX_raw","NMVOC_raw","WSI_raw","WATSTR_raw","PACOV_raw","AZE_raw","MPAEEZ_raw","FORGRO_raw","FORCOV_raw","MTI_raw","EEZTD_raw","AGWAT_raw","AGSUB_raw","AGPEST_raw","GHGCAP_raw","GHGCAP_raw_imp","GHGIND_raw","CO2KWH_raw","CO2KWH_raw_imp","DALY_w","ACSAT_w","WATSUP_w","INDOOR_w","PM10_w","OZONE_w","SO2_w","NOX_w","NMVOC_w","WSI_w","WATSTR_w","PACOV_w","AZE_w","MPAEEZ_w","FORGRO_w","FORCOV_w","MTI_w","EEZTD_w","AGWAT_w","AGSUB_w","AGPEST_w","GHGCAP_w","GHGIND_w","CO2KWH_w","DALY_tr","PM10_tr","OZONE_tr","SO2_tr","NOX_tr","NMVOC_tr","WATSTR_tr","MPAEEZ_tr","AGWAT_tr","GHGCAP_tr","GHGIND_tr","CO2KWH_tr","DALY_t","ACSAT_t","WATSUP_t","INDOOR_t","PM10_t","OZONE_t","SO2_t","NOX_t","NMVOC_t","WSI_t","WATSTR_t","PACOV_t","AZE_t","MPAEEZ_t","FORGRO_t","FORCOV_t","MTI_t","EEZTD_t","AGWAT_t","AGSUB_t","AGPEST_t","GHGCAP_t","GHGIND_t","CO2KWH_t","DALY_ttr","PM10_ttr","OZONE_ttr","SO2_ttr","NOX_ttr","NMVOC_ttr","WATSTR_ttr","MPAEEZ_ttr","AGWAT_ttr","GHGCAP_ttr","GHGIND_ttr","CO2KWH_ttr"
"795","TKM","Turkmenistan","Eastern Europe and Central Asia","Central Asia","5663.02088","4963331.94734482",460254.24,"10.783891849306636",1,0,1,0,"38.394762211515598","51.23561494421039","25.553909478831098","39.853995425298599","70.696754618415099","54.537714307829248","70.1084246097506","32.07510885031445","30.363","100","NA",30.8401093466582,"35.048032224304542","39.853995425298599","57.351290684623997",0,"51.724137931034498",0,"94.736842105263193","46.656667131566998","67.721605788632601","65.575458964453304","51.910271328152497","100","45.022345489999999",1,"NA","18.5131855753216","19.742558845936198","30.363","NA","NA","100","100","NA","NA","4.2005467332907598",100,0,"24.318506116309599",1,"88.2095604347695","3.3455562298294601",0,"64","62",0,"72",0,"5","55.022427","0","45.022345489999999",1,"NA","0.22294800000000001","0.262268","0.78561000000000003","0.59535000000000005","27.920000000000002","3.0363000000000002","NA","NA","1.035714","0","NA","NA","97.25",0,0,"23.273005999999999",1,"46.559069999999998","795.14369999999997",0,"4.1588830833596697","62","72","5","4.0077408657558404","0","-1.5008167185701","-1.3383883972641799","-0.24129479289865899","0.59535000000000005","3.3645333972905598","3.0363000000000002","NA","NA","1.035714","0","NA","NA","4.5875152507493704",0,0,"3.18936486868202","3.8619725173841299","6.6785228530371503","4.1588830833596697","4.0077408657558404","0","-1.5008167185701","-1.3383883972641799","-0.24129479289865899","3.3645333972905598","NA","4.5875152507493704","3.18936486868202","3.8619725173841299","6.6785228530371503",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"626","TLS","Timor-Leste","East Asia and the Pacific","South East Asia","675.21983999999998","1064141",14924.87,"71.299850517960962",0,0,0,0,"NA","NA","NA","39.853995425298599","NA","34.132512868145049","89.640442186228597","68.669686975000005","21.92475","59.564541213063798","NA",40,"NA","39.853995425298599","33.782267115600398",0,"34.482758620689701",0,"NA","NA","100","77.323300108191305","60.5193530091803","100","37.339373950000002",1,"NA","NA","100","29.233000000000001","0","NA","NA","59.564541213063798","NA","72.483078000000006","NA",100,0,"NA",0,"NA","NA",0,"64","41",0,"62",0,"NA","NA","0","37.339373950000002",1,"NA","0.0089960000000000005","0.086015999999999995","0.35968699999999998","NA","0","2.9232999999999998","NA","0","NA","-1.3","NA","27.516922000000001","NA",0,0,"NA",0,"NA","NA",0,"4.1588830833596697","41","62","NA","NA","0","-4.7109752448850699","-2.4532219535215098","-1.0225210701624701","NA","0","2.9232999999999998","NA","0","NA","-1.3","NA","27.516922000000001","NA",0,0,"NA","NA","NA","4.1588830833596697","NA","0","-4.7109752448850699","-2.4532219535215098","-1.0225210701624701","0","0","NA","NA","NA","NA",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"776","TON","Tonga","East Asia and the Pacific","South Pacific","3509.80312","103066",682.56,"150.99917955930616",0,0,0,0,"NA","71.426801800411312","NA","65.502253845964105","56.947368421052602","97.755331088664406","61.490428503240331","NA","84.363494929372095","100","50.127584673213747",42.7272727272727,"75.451492469756346","65.502253845964105","95.510662177328797",0,"100",0,"56.947368421052602","NA","57.401585311293701","52.585171553742803","44.1526435318181","100","47.091761640000001",1,"NA","NA","NA","100","37.453979717488401","NA","NA","100","1.2010143464275","99.054154999999994","NA",100,4.54545454545455,"100",1,"100","1.80596987902537",1,"29","96",0,"100",0,"40.899999999999999","NA","0","47.091761640000001",1,"NA","0.60152000000000005","0.89973899999999996","1.5883039999999999","NA","NA","10","NA","1.454952","NA","0","-0.033661999999999997","0.94584500000000005","NA",0,1,"1.9631130000000001",1,"0","852.54513899999995",1,"3.3672958299864701","96","100","40.899999999999999","NA","0","-0.50829549391236595","-0.10565055771595799","0.46266678027171698","NA","NA","10","NA","0.898107209120515","NA","0","-0.033661999999999997","0.94584500000000005","NA",0,1,"1.0862404048875201","0","6.7482261567295296","3.3672958299864701","NA","0","-0.50829549391236595","-0.10565055771595799","0.46266678027171698","NA","0.898107209120515","NA","1.0862404048875201","0","6.7482261567295296",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"780","TTO","Trinidad and Tobago","Latin America and Caribbean","Caribbean","22199.27045","1333049.8653708501",5202.12,"256.25127166825257",0,0,0,1,"54.247096000892597","70.168365486399949","38.325826515385302","67.817599332992799","54.700014895388797","90.338248384225395","38.786061301783469","73.152545114999995","61.558959886634781","96.889580093312603","92.178804499999998",93.1818181818182,"26.236584835186534","67.817599332992799","91.021324354657693",0,"89.655172413793096",0,"94.736842105263193","14.6631876855144","30.5779608091913","26.304625205565401","14.677860177561501","100","46.305090229999998",1,"NA","100","100","97.183999999999997","1.86783954653914","50","100","93.779160186625205","100","84.357608999999997","100",100,86.3636363636364,"0",1,"100","4.9463393407461398",0,"27","92",0,"94",0,"5","100.958394","0","46.305090229999998",1,"NA","7.9363149999999996","10.894864","23.042479","0","0","9.7184000000000008","50","0.045807","1","-0.20000000000000001","0.025346","15.642391","0.52000000000000002",0,19,"46.198168000000003",1,"20.220783999999998","739.55520000000001",0,"3.29583686600433","92","94","5","4.6147084913763603","0","2.0714490617351702","2.3882914855283999","3.1373394255258198","0","0","9.7184000000000008","50","0.044788836189920501","1","-0.20000000000000001","0.025346","15.642391","0.41871033485818498",0,19,"3.8116473149947598","3.0549810787804401","6.6060489243954796","3.29583686600433","4.6147084913763603","0","2.0714490617351702","2.3882914855283999","3.1373394255258198","0","0.044788836189920501","0.41871033485818498","3.8543550782789202","3.0549810787804401","6.6060489243954796",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"788","TUN","Tunisia","Middle East and North Africa","Northern Africa","7101.7787699999999","10225400",147881.49,"69.14590865969771",0,0,0,0,"60.580684678209899","77.163001345710342","43.998368010719702","67.817599332992799","86.6067289274676","86.41007778938814","45.678942428577599","50.643260062426961","9.9894342885305143","100","48.502042692291447",43.9044264280071,"58.834564661885949","67.817599332992799","83.164983164983198",0,"89.655172413793096",0,"94.736842105263193","78.476615749672007","43.8283482630587","51.129118932327003","47.281577122685299","44.1779137272772","63.018771630000003",0,"63.018771630000003","71.215657075125094","5.3198399145827597","12.584","2.2057371541220601","NA","100","100","90.698889384582898","6.3051959999999996","35.431223049126501",100,13.6363636363636,"99.950188608364499",1,"24.215835733296899","11.222045697517901",0,"27","85",0,"94",0,"5","30.086164","64297.699999999997","63.018771630000003",0,"63.018771630000003","2.2191000000000001","1.0330589999999999","1.195702","0.21030099999999999","51.939999999999998","1.2584","NA","0.054315000000000002","1.0800000000000001","1.8999999999999999","-0.0031689999999999999","93.694804000000005","47.119999999999997",0,3,"2.504464",1,"176.81879599999999","556.64200000000005",0,"3.29583686600433","85","94","5","3.40406539830113","11.0712946922919","0.79710170827979498","0.0325243037049417","0.178733460602365","0.21030099999999999","3.9691591967989601","1.2584","NA","0.052891266949050199","1.0800000000000001","1.8999999999999999","-0.0031689999999999999","93.694804000000005","3.8736978911064801",0,3,"1.2540375843986999","5.1807650317781597","6.3219223043836701","3.29583686600433","3.40406539830113","11.0712946922919","0.79710170827979498","0.0325243037049417","0.178733460602365","3.9691591967989601","0.052891266949050199","3.8736978911064801","1.2540375843986999","5.1807650317781597","6.3219223043836701",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"792","TUR","Turkey","Eastern Europe and Central Asia","Central Europe","11967.6837","73003736",768693.62,"94.971174601397109",0,0,0,0,"60.397543462872697","74.453345831932282","46.341741093845499","65.502253845964105","76.129089266359358","90.679786369441558","46.207751693183454","62.825514207728254","17.139251084824373","100","55.627130197316205",64.1283962585257,"53.621027224597803","65.502253845964105","86.531986531986504",0,"94.827586206896598",0,"88.421052631578902","63.8371259011398","49.335689520876201","46.7754649596231","43.726099365026698","38.737877271822299","57.870108000000002",0,"57.870108000000002","100","35.561840830912999","18.747","31.0630043392975","0","100","100","76.886637394632402","34.367623000000002","86.869933518566796",4.33288033422292,90.9090909090909,"74.577698600460295",1,"50.752153860714103","14.5765578367565",0,"29","88",0,"97",0,"11","39.717821999999998","189136","57.870108000000002",0,"57.870108000000002","1.306611","1.5615399999999999","1.650987","0","13.9","1.8747","0","1.1061430000000001","1.020697","0.20000000000000001","-0.0078750000000000001","65.632377000000005","13.85",0.2657566,20,"5.707929",1,"101.91470200000001","478.20999999999998",0,"3.3672958299864701","88","97","11","3.6818000038366798","12.1502268991769","0.26743676218595203","0.44567251380739398","0.50137329089124305","0","2.7013612129514102","1.8747","0","0.74485831264116698","1.020697","0.20000000000000001","-0.0078750000000000001","65.632377000000005","2.6979998652487098",0.2657566,20,"1.9032902595280801","4.6339005092133201","6.17004996655798","3.3672958299864701","3.6818000038366798","12.1502268991769","0.26743676218595203","0.44567251380739398","0.50137329089124305","2.7013612129514102","0.74485831264116698","2.6979998652487098","1.9032902595280801","4.6339005092133201","6.17004996655798",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"798","TUV","Tuvalu","East Asia and the Pacific","South Pacific","NA","NA",31.61,"NA",0,0,0,1,"NA","NA","NA","44.180552795583097","NA","87.931034482758605","67.089616986591039","NA","0.50957040403495657","100","91.960369621357643",45.4545454545455,"NA","44.180552795583097","NA",0,"87.931034482758605",0,"NA","NA","74.501543738103706","39.6296096732314","39.403461032003698","100","NA",0,"NA","NA","NA","0.612999999999985","0.199281616139871","NA","NA","100","87.085867242715295","96.834872000000004","NA",100,9.09090909090909,"NA",0,"NA","NA",0,"56","NA",0,"93",0,"NA","NA","0","NA",0,"NA","0.11615","3.076498","2.4439820000000001","NA","NA","0.0613","NA","0.00479","NA","0","-0.0044000000000000003","3.1651280000000002","NA",0,2,"NA",0,"NA","NA",0,"4.0253516907351496","NA","93","NA","NA","0","-2.1528728197657201","1.1237919371088101","0.893628676306777","NA","NA","0.0613","NA","0.0047785644529741199","NA","0","-0.0044000000000000003","3.1651280000000002","NA",0,2,"NA","NA","NA","4.0253516907351496","NA","0","-2.1528728197657201","1.1237919371088101","0.893628676306777","NA","0.0047785644529741199","NA","NA","NA","NA",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"999","TWN","Taiwan","East Asia and the Pacific","Northeast Asia","NA","NA",36222.74,"NA",0,0,0,1,"NA","NA","NA","NA","42.373629717351697","NA","26.812304683823498","NA","75.22437133254617","NA","59.582206999999997",40,"43.322653723874183","NA","NA",0,"NA",0,"NA","42.373629717351697","30.852153906091999","20.0422473445016","19.497271486815698","28.777847553347701","NA",0,"NA","NA","100","100","0.89748533018465104","NA","NA","NA","100","19.164414000000001","NA",100,0,"45.036590682286999",1,"75.5993872643906","7.6180462665321302",0,"NA","NA",0,"NA",0,"NA","59.68","1363569.9199999999","NA",0,"NA","7.7297669999999998","19.738512","14.879801","NA","0","10","NA","0.021753999999999999","NA","NA","0.0059230000000000003","80.835586000000006","NA",0,0,"13.285043",1,"60.672918000000003","655.29790000000003",0,"NA","NA","NA","NA","4.0889969558955102","14.125617493116501","2.0450787198423299","2.9825716512249199","2.7000046556595998","NA","0","10","NA","0.021520758306556299","NA","NA","0.0059230000000000003","80.835586000000006","NA",0,0,"2.65921304582871","4.1218449042453003","6.4850899414012204","NA","4.0889969558955102","14.125617493116501","2.0450787198423299","2.9825716512249199","2.7000046556595998","0","0.021520758306556299","NA","2.65921304582871","4.1218449042453003","6.4850899414012204",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"834","TZA","Tanzania","Sub-Saharan Africa","Southern Africa","1118.1262999999999","41276209",891021.57,"46.324590099429358",0,0,0,0,"47.9033861016879","25.912762346131675","69.894009857275705","18.1637391283836","43.714878840906302","23.608692286853199","55.276256043424993","77.761332811109867","80.585921246783556","70.708490513219303","83.352141944821454",59.0909090909091,"66.828671237178753","18.1637391283836","24.803591470258102",0,"22.413793103448299",0,"0","87.429757681812603","71.317228065289697","53.007873076397203","42.028100369508699","22.669878618775002","85",0,"85","100","41.045331244439502","100","36.629398987134202","85.714286000000001","75.631600000000006","65.7853810264386","83.452299889642902","83.251983999999993","100",100,18.1818181818182,"93.937976559327694",0,"50.323492803189602","29.11523902687",0,"125","33",0,"55",0,"95","25.386306999999999","4579139.8399999999","85",0,"85","0.15776899999999999","0.86436199999999996","1.926023","0","10.84","10","85.714286000000001","1.4068879999999999","0.939079","-1.1000000000000001","-0.0056379999999999998","16.748016","4.8109999999999999",0,4,"3.087294",0,"102.82786900000001","247.6026",0,"4.8283137373022997","33","55","95","3.23420993417262","15.3370219489736","-1.84662334107348","-0.14576361644483199","0.655457255153021","0","2.47148362945586","10","85.714286000000001","0.87833462676694496","0.939079","-1.1000000000000001","-0.0056379999999999998","16.748016","1.75975267309297",0,4,"1.4078831373998599","4.6427344221713902","5.5118250415630596","4.8283137373022997","3.23420993417262","15.3370219489736","-1.84662334107348","-0.14576361644483199","0.655457255153021","2.47148362945586","0.87833462676694496","1.75975267309297","1.4078831373998599","4.6427344221713902","5.5118250415630596",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"800","UGA","Uganda","Sub-Saharan Africa","Eastern Africa","1015.53266","30637544",207069.18,"147.95801094107776",1,0,0,0,"49.770657255321197","27.938641214754888","71.602673295842294","15.193625941255601","50","31.367312976508352","51.492042726056148","64.65664162878987","87.5","44.071181026438552","NA",58.6667191975986,"78.616258452670309","15.193625941255601","24.803591470258102",0,"37.931034482758598",0,"0","100","65.212296256033696","51.127293194913001","40.063023983325998","22.125050409996799","39.503877289999998",0,"39.503877289999998","100","79.618811935159499","100","NA","50","56.571599999999997","31.5707620528771","NA","NA","100",98.586033688965,18.1818181818182,"100",0,"88.450697199995204","26.014336610686001",1,"137","33",0,"64",0,"95","11.865652000000001","5101670.0800000001","39.503877289999998",0,"39.503877289999998","0.2838","1.0332380000000001","2.3019970000000001","0","1.3500000000000001","10","50","NA","0.89142900000000003","-2.2000000000000002","NA","NA","0.18099999999999999",0.0039279,4,"2.2840560000000001",0,"46.323317000000003","284.92199499999998",1,"4.9199809258281304","33","64","95","2.4736478399160799","15.4450787067699","-1.25948551425619","0.0326975605024378","0.83377700708424596","0","0.85441532815606802","10","50","NA","0.89142900000000003","-2.2000000000000002","NA","NA","0.16636153721522501",0.0039279,4,"1.18907924381994","3.8570031338639699","5.6522154410510996","4.9199809258281304","2.4736478399160799","15.4450787067699","-1.25948551425619","0.0326975605024378","0.83377700708424596","0.85441532815606802","NA","0.16636153721522501","1.18907924381994","3.8570031338639699","5.6522154410510996",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"804","UKR","Ukraine","Eastern Europe and Central Asia","Eastern Europe","6547.0848400000004","46509350",588417.29,"79.04144013171333",0,0,0,0,"58.217706247688","73.850568541623588","42.584843953776101","52.739341267759698","96.437969122363896","93.485622508611044","43.813097571856048","45.675034581716922","35.718009018045727","100","86.489097347190608",76.8242541888983,"42.266298654246953","52.739341267759698","92.143658810325505",0,"94.827586206896598",0,"94.273684210526298","98.602254034201493","41.964515233101999","46.341245718374203","47.153717373431597","43.490076640024498","29.831837199999999",1,"NA","100","23.0364639268677","34.280000000000001","40.032036072182898","NA","100","100","95.981943694381201","76.996251000000001","86.139505290987003",69.8666316477907,77.2727272727273,"52.375087284247101",1,"43.4101850935321","20.904834954961501",0,"43","93",0,"97",0,"5.4400000000000004","20.537444000000001","73695.800000000003","29.831837199999999",1,"NA","2.6547610000000001","1.627229","1.2096560000000001","0","24.190000000000001","3.4279999999999999","NA","1.611504","1.124735","0.10000000000000001","-0.001369","23.003748999999999","14.1",0.0837084,17,"10.839358000000001",1,"118.72589600000001","359.07929999999999",0,"3.7612001156935602","93","97","5.4400000000000004","3.02224975664025","11.2077146579675","0.97635463180957205","0.48687856817891301","0.19033602166778699","0","3.2264470903645202","3.4279999999999999","NA","0.95992630057981299","1.124735","0.10000000000000001","-0.001369","23.003748999999999","2.7146947438208802",0.0837084,17,"2.4714294050127701","4.7852049300177502","5.88354325546028","3.7612001156935602","3.02224975664025","11.2077146579675","0.97635463180957205","0.48687856817891301","0.19033602166778699","3.2264470903645202","0.95992630057981299","2.7146947438208802","2.4714294050127701","4.7852049300177502","5.88354325546028",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"858","URY","Uruguay","Latin America and Caribbean","South America","10841.4746","3323906",174047.96,"19.097644120620547",0,0,0,0,"59.105174331681198","71.997714212504349","46.212634450862403","70.311217898692902","47.368421052631597","100","59.615922258600321","81.719205689999995","1.846397241460259","100","50.666967316408005",77.2727272727273,"49.275900791283924","70.311217898692902","100",0,"100",0,"94.736842105263193","0","65.453435919704106","65.663375458104895","61.975786975180398","33.696063359204302","63.438411379999998",0,"63.438411379999998","100","100","2.37299999999999","0.26658896584106601","NA","NA","100","66.112141632816005","35.221792999999998","100",100,54.5454545454545,"46.655846253246601",0,"55.602272005383398","48.189638653259102",0,"25","100",0,"100",0,"5","174.672326","514102","63.438411379999998",0,"63.438411379999998","0.27729399999999998","0.26008900000000001","0.31515700000000002","0","0","0.23730000000000001","NA","0.0064130000000000003","NA","1.3","-0.011546000000000001","64.778206999999995","2.1789999999999998",0,12,"12.705239000000001",0,"92.125545000000002","104.4021",0,"3.2188758248682001","100","100","5","4.8928926828930202","13.1501789134671","-1.2826769638105","-1.3467313988482099","-1.1546843516244401","0","0","0.23730000000000001","NA","0.00639252420970485","NA","1.3","-0.011546000000000001","64.778206999999995","1.15656668192867",0,12,"2.6177781684936101","4.5339485290315897","4.6482497901887596","3.2188758248682001","5.1629117958914001","13.1501789134671","-1.2826769638105","-1.3467313988482099","-1.1546843516244401","0","0.00639252420970485","1.15656668192867","2.6177781684936101","4.5339485290315897","4.6482497901887596",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"840","USA","United States of America","North America","North America","43102.281130000003","301290000",9210753.38,"32.710679308189228",0,0,0,0,"63.475162864199604","88.300427487193488","38.649898241199097","79.203259942973503","95.6572590283442","99.137931034482747","31.594080726715134","70.227692590035502","65.919748523962767","100","87.5748715",83.8190134117635,"29.37244972180115","79.203259942973503","100",0,"98.275862068965495",0,"94.736842105263193","96.577675951425206","39.609942540336","36.491328663665797","34.243328075617001","0","77.473024949999996",0,"77.473024949999996","100","25.964720460142001","60.793999999999997","84.196257095851095","57.894736999999999","100","100","100","75.149743000000001","100",68.7906507664843,86.3636363636364,"24.670556652365899",0,"56.635660790535702","11.5130247919371",0,"19","100",0,"99",0,"5","21.341622000000001","940241960.96000004","77.473024949999996",0,"77.473024949999996","3.32944","4.1437660000000003","3.9035329999999999","0","21.280000000000001","6.0793999999999997","57.894736999999999","6.5303240000000002","1.030821","0.10000000000000001","0.0037460000000000002","24.850256999999999","6.4400000000000004",0.0866974,19,"23.055323000000001",0,"90.163290000000003","549.35699999999997",0,"2.9444389791664398","100","99","5","3.06065925048284","19.833179717078899","1.20280412168233","1.4216050361813799","1.3618820404940599","0","3.1036894150590801","6.0793999999999997","57.894736999999999","2.0189380687745802","1.030821","0.10000000000000001","0.0037460000000000002","24.850256999999999","2.0068708488450002",0.0866974,19,"3.1803563026231099","4.5126522941167604","6.3087485033975499","2.9444389791664398","3.06065925048284","20.661647806445401","1.20280412168233","1.4216050361813799","1.3618820404940599","3.1036894150590801","2.0189380687745802","2.0068708488450002","3.1803563026231099","4.5126522941167604","6.3087485033975499",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"860","UZB","Uzbekistan","Eastern Europe and Central Asia","Central Asia","2289.68253","26867800",412711.17,"65.100733764971764",1,0,1,0,"42.268777874780803","64.117240772522621","20.420314977061601","51.994456731177003","65.069546125279004","87.410503502457502","49.903642444228097","21.530929930434329","21.753","100","NA",30,"37.272045030594889","51.994456731177003","95.510662177328797",0,"79.310344827586206",0,"83.031578947368402","47.107513303189599","54.567981502086198","49.632640059335102","48.997231623246499","37.088038476528403","37.95485446",1,"NA","1.4210854715202001e-14","10.214010801737301","21.753","NA","NA","100","100","NA","NA","0",100,0,"65.663920994183599",1,"1.9417500689106599","15.8185880651017",0,"44","96",0,"88",0,"16.120000000000001","54.553812000000001","262351","37.95485446",1,"NA","0.78995800000000005","1.190693","1.023315","0.75731000000000004","42.119999999999997","2.1753","NA","NA","1.3049109999999999","0.5","NA","NA","107.90000000000001",0,0,"7.4265169999999996",1,"280.40440899999999","452.06150000000002",0,"3.7841896339182601","96","88","16.120000000000001","3.9991875906807901","12.4774423924896","-0.23577549949131699","0.17453549056294401","0.023047357461068702","0.73060900000000195","3.7639869266007402","2.1753","NA","NA","1.3049109999999999","0.5","NA","NA","4.6835241603192799",0,0,"2.13138351937687","5.6397928126456804","6.1138182325235499","3.7841896339182601","3.9991875906807901","12.4774423924896","-0.23577549949131699","0.17453549056294401","0.023047357461068702","3.7639869266007402","NA","4.6904300299389101","2.13138351937687","5.6397928126456804","6.1138182325235499",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"336","VAT","Holy See","Europe","Western Europe","NA","NA",0.87,"NA",0,0,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","100","NA",40,"NA","NA","NA",0,"NA",0,"NA","NA","NA","NA","NA","NA","NA",0,"NA","NA","NA","NA","0","NA","NA","100","NA","NA","NA",100,0,"NA",0,"NA","NA",0,"NA","NA",0,"NA",0,"NA","NA","NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","0","NA","0","NA","NA","NA",0,0,"NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","0","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
